type,variable,objetmetier,valeur,saisie,sessions,uri
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.225/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.450
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.225/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.451
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.226/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.452
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.226/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.453
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.227/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.454
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.227/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.455
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.228/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.456
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.228/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.457
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.229/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.458
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.229/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.459
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.230/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.460
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.230/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.461
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.231/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.462
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.231/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.463
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.232/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.464
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.232/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.465
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.233/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.466
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.233/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.467
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.234/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.468
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.234/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.469
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.235/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.470
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.235/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.471
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.236/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.472
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.236/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.473
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.237/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.474
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.237/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.475
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.238/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.476
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.238/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.477
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.239/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.478
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.239/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.479
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.240/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.480
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.240/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.481
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.241/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.482
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.241/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.483
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.242/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.484
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.242/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.485
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.243/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.486
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.243/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.487
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.244/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.488
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.244/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.489
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.245/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.490
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.245/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.491
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.246/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.492
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.246/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.493
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.247/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.494
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.247/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.495
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.248/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.496
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.248/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.497
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.249/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.498
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.249/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.499
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.250/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.500
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.250/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.501
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.251/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.502
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.251/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.503
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.252/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.504
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.252/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.505
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.253/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.506
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.253/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.507
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.254/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.508
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.254/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.509
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.255/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.510
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.255/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.511
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.256/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.512
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.256/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.513
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.257/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.514
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.257/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.515
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.258/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.516
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.258/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.517
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.259/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.518
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.259/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.519
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.260/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.520
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.260/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.521
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.261/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.522
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.261/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.523
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.262/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.524
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.262/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.525
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.263/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.526
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.263/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.527
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.264/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.528
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.264/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.529
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.265/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.530
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.265/@individus.0'],3,1.0,0.0,test:/1/@sessions.0/@mesurevariables.531
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.266/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.532
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.266/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.533
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.267/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.534
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.267/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.535
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.268/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.536
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.268/@individus.0'],1,1.0,0.0,test:/1/@sessions.0/@mesurevariables.537
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.269/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.538
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.269/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.539
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.270/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.540
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.270/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.541
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.271/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.542
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.271/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.543
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.272/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.544
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.272/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.545
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.273/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.546
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.273/@individus.0'],2,1.0,0.0,test:/1/@sessions.0/@mesurevariables.547
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.274/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.548
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.1'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.274/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.549
adonis.modeleMetier.saisieTerrain:MesureVariableEntiere,['test:/1/@variables.0'],['test:/0/@dispositifs.0/@blocs.0/@parcellesunitaire.275/@individus.0'],,1.0,0.0,test:/1/@sessions.0/@mesurevariables.550
