combinaisons,nom,nomcourt,nbrepetitions,plateforme,dispositifs,protocoles,uri
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.620'],18_73,621,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.620
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.621'],14_94,622,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.621
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.622'],14_95,623,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.622
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.623'],13_92,624,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.623
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.624'],30_31,625,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.624
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.625'],11_28,626,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.625
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.626'],16_65,627,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.626
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.627'],13_96,628,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.627
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.628'],30_34,629,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.628
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.629'],29_46,630,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.629
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.630'],16_75,631,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.630
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.631'],26_45,632,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.631
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.632'],27_71,633,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.632
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.633'],31_23,634,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.633
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.634'],14_103,635,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.634
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.635'],11_29,636,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.635
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.636'],35_25,637,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.636
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.637'],13_100,638,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.637
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.638'],6_51,639,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.638
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.639'],32_56,640,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.639
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.640'],16_72,641,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.640
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.641'],18_78,642,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.641
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.642'],14_104,643,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.642
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.643'],13_101,644,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.643
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.644'],17_28,645,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.644
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.645'],25_30,646,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.645
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.646'],14_98,647,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.646
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.647'],4_35,648,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.647
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.648'],31_19,649,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.648
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.649'],6_48,650,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.649
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.650'],11_30,651,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.650
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.651'],6_52,652,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.651
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.652'],16_74,653,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.652
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.653'],4_39,654,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.653
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.654'],8_7,655,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.654
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.655'],11_31,656,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.655
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.656'],13_102,657,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.656
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.657'],4_40,658,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.657
['test:/0/@dispositifs.0/@protocoles.0/@facteurs.0/@modalites.658'],14_105,659,1,0.0,0.0,0.0,test:/0/@dispositifs.0/@protocoles.0/@traitements.658
